STREET_NAME,DOW,TIME_OF_DAY,TOTAL_OCCUPIED_TIME_pct,TOTAL_VACANT_TIME_pct,TOTAL_UNKNOWN_TIME_pct,OP_OCCUPIED_TIME_pct,OP_VACANT_TIME_pct,OP_UNKNOWN_TIME_pct,NONOP_OCCUPIED_TIME_pct,NONOP_VACANT_TIME_pct,NONOP_UNKNOWN_TIME_pct,GMP_OCCUPIED_TIME_pct,GMP_VACANT_TIME_pct,GMP_UNKNOWN_TIME_pct,COMM_OCCUPIED_TIME_pct,COMM_VACANT_TIME_pct,COMM_UNKNOWN_TIME_pct,TOTAL_TIME_spots,OP_TIME_spots,NONOP_TIME_spots,GMP_TIME_spots,COMM_TIME_spots
01st street,0,0.0,0.35406891803,0.565197561953,0.0807335200179,0.0,0.0,0.0,0.35406891803,0.565197561953,0.0807335200179,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,0,100.0,0.342598524289,0.574449506253,0.082951969458,0.0,0.0,0.0,0.342598524289,0.574449506253,0.082951969458,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,0,200.0,0.334372806699,0.580755654443,0.0848715388587,0.0,0.0,0.0,0.334372806699,0.580755654443,0.0848715388587,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,0,300.0,0.330583992309,0.583502238991,0.0859137687001,0.0,0.0,0.0,0.330583992309,0.583502238991,0.0859137687001,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,0,400.0,0.335563739129,0.577616476627,0.0868197842447,0.0,0.0,0.0,0.335563739129,0.577616476627,0.0868197842447,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,0,500.0,0.36124495007,0.550669477875,0.0880855720546,0.0,0.0,0.0,0.36124495007,0.550669477875,0.0880855720546,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,0,600.0,0.415020562467,0.497059236311,0.0879202012225,0.0,0.0,0.0,0.415020562467,0.497059236311,0.0879202012225,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,0,700.0,0.412081394195,0.363875264431,0.224043341374,0.37694174358,0.558877204698,0.0641810517223,0.339509601471,0.27972371244,0.380766686088,0.420542856768,0.545651666972,0.03380547626,0.378751517911,0.547596728901,0.0736517531876,35,19,15,11,8
01st street,0,800.0,0.455679821088,0.323908899937,0.220411278975,0.443222929592,0.496166191658,0.0606108787497,0.354602170991,0.267618174529,0.37777965448,0.542438876617,0.42483174112,0.0327293822626,0.412301811374,0.517282761587,0.0704154270391,35,19,15,11,8
01st street,0,900.0,0.529175725131,0.395254090616,0.0755701842532,0.532762594205,0.3917528078,0.0754845979951,0.414601320583,0.550134335155,0.0352643442623,0.61528257866,0.279821367666,0.104896053674,0.414836698037,0.518124992559,0.0670383094039,35,33,2,20,13
01st street,0,1000.0,0.569842033918,0.356526098982,0.0736318671,0.574470868465,0.352486510351,0.0730426211837,0.41099897541,0.552115778689,0.0368852459016,0.649732529838,0.247780604187,0.102486865975,0.431404823539,0.502612636544,0.065982539917,35,34,1,20,14
01st street,0,1100.0,0.559812151227,0.367202153958,0.0729856948156,0.563652570693,0.363938329828,0.0724090994789,0.423704462659,0.539410291439,0.0368852459016,0.639181415714,0.259664033647,0.101154550639,0.42265930548,0.511220640039,0.0661200544807,35,34,1,20,14
01st street,0,1200.0,0.540712129435,0.386589184012,0.072698686553,0.544979303268,0.382878145297,0.0721425514349,0.397297928051,0.565816826047,0.0368852459016,0.613929582829,0.285141654923,0.100928762248,0.416956023647,0.517062933835,0.0659810425179,35,34,1,20,14
01st street,0,1300.0,0.505898348435,0.421044611319,0.0730570402459,0.509018004839,0.418453013543,0.0725289816187,0.388703324226,0.574411429872,0.0368852459016,0.57141606401,0.32646364176,0.10212029423,0.398125164099,0.53624933335,0.0656255025517,35,34,1,20,14
01st street,0,1400.0,0.450920365692,0.475959389429,0.0731202448794,0.454413191881,0.472977968578,0.0726088395403,0.309123406193,0.653991347905,0.0368852459016,0.511362222226,0.386320836443,0.102316941331,0.380242353009,0.554839826165,0.0649178208263,35,34,1,20,14
01st street,0,1500.0,0.314484092331,0.267116247753,0.418399659916,0.483802460412,0.442062411189,0.074135128399,0.0149806306858,0.0138252450343,0.97119412428,0.552559156806,0.34246872528,0.104972117913,0.361771718782,0.592578298927,0.045649982291,35,21,14,15,5
01st street,0,1600.0,0.29228213369,0.289291283426,0.418426582884,0.440931721788,0.484774349265,0.0742939289471,0.0136415889215,0.0151642867985,0.97119412428,0.516579280519,0.378383744088,0.105036975392,0.330431909027,0.623799458612,0.0457686323619,35,21,14,15,5
01st street,0,1700.0,0.278168611208,0.304222264328,0.417609124464,0.40751154575,0.519131070109,0.0733573841412,0.0130252084896,0.0157806672305,0.97119412428,0.479111534021,0.4174529378,0.103435528179,0.317873532686,0.636348411253,0.0457780560615,35,21,14,15,5
01st street,0,1800.0,0.319435730033,0.263020555229,0.417543714738,0.0,0.0,0.0,0.319435730033,0.263020555229,0.417543714738,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,0,1900.0,0.435567974179,0.494434046468,0.0699979793524,0.0,0.0,0.0,0.435567974179,0.494434046468,0.0699979793524,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,0,2000.0,0.451546696696,0.477456869161,0.0709964341428,0.0,0.0,0.0,0.451546696696,0.477456869161,0.0709964341428,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,0,2100.0,0.420477585292,0.508326934745,0.0711954799631,0.0,0.0,0.0,0.420477585292,0.508326934745,0.0711954799631,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,0,2200.0,0.392085860415,0.535984528316,0.0719296112689,0.0,0.0,0.0,0.392085860415,0.535984528316,0.0719296112689,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,0,2300.0,0.375514425851,0.551407461514,0.0730781126352,0.0,0.0,0.0,0.375514425851,0.551407461514,0.0730781126352,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,1,0.0,0.360899106044,0.564410140975,0.0746907529812,0.0,0.0,0.0,0.360899106044,0.564410140975,0.0746907529812,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,1,100.0,0.341961877592,0.581450430839,0.0765876915692,0.0,0.0,0.0,0.341961877592,0.581450430839,0.0765876915692,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,1,200.0,0.332948407629,0.588727189698,0.0783244026732,0.0,0.0,0.0,0.332948407629,0.588727189698,0.0783244026732,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,1,300.0,0.328294394254,0.592111691076,0.0795939146705,0.0,0.0,0.0,0.328294394254,0.592111691076,0.0795939146705,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,1,400.0,0.335038775743,0.582828029025,0.0821331952315,0.0,0.0,0.0,0.335038775743,0.582828029025,0.0821331952315,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,1,500.0,0.364073210624,0.552654107315,0.0832726820615,0.0,0.0,0.0,0.364073210624,0.552654107315,0.0832726820615,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,1,600.0,0.428404989844,0.488428122008,0.0831668881475,0.0,0.0,0.0,0.428404989844,0.488428122008,0.0831668881475,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,1,700.0,0.434966277002,0.343257191121,0.221776531878,0.41144769645,0.530370333727,0.0581819698236,0.328259463775,0.290808978472,0.380931557753,0.476849773777,0.492072847827,0.0310773783961,0.39159292328,0.541463776964,0.0669432997558,35,19,15,11,8
01st street,1,800.0,0.468460952304,0.312955653043,0.218583394653,0.470778424598,0.472646572824,0.0565750025785,0.336919314972,0.28519659915,0.377884085879,0.581179688585,0.38794860981,0.0308717016052,0.425255354599,0.50934282153,0.0654018238706,35,19,15,11,8
01st street,1,900.0,0.523301046358,0.402259108317,0.0744398453244,0.527942300602,0.399455563151,0.0726021362469,0.368199530288,0.595930822805,0.0358696469064,0.622825479166,0.274444409649,0.102730111184,0.427039895018,0.509034466351,0.0639256386315,35,33,2,19,13
01st street,1,1000.0,0.572012931118,0.355722343814,0.0722647250686,0.579612120792,0.350324534417,0.0700633447915,0.32986553288,0.634420181406,0.0357142857143,0.664041121857,0.236441203828,0.0995176743153,0.467220207845,0.469541842667,0.0632379494879,35,34,1,19,14
01st street,1,1100.0,0.569733318644,0.359015376942,0.0712513044143,0.576454924766,0.354493900885,0.0690511743491,0.368543343052,0.595742371234,0.0357142857143,0.65246447871,0.24947283457,0.0980626867202,0.448516366641,0.488068047443,0.0634155859156,35,34,1,19,14
01st street,1,1200.0,0.559204382472,0.370104720929,0.0706908965994,0.566216936761,0.36526307777,0.0685199854689,0.353433697765,0.610891334629,0.0356749676061,0.6383636918,0.264313982315,0.0973223258853,0.429533162971,0.507164131852,0.0633027051777,35,34,1,19,14
01st street,1,1300.0,0.545867841954,0.383455025663,0.0706771323826,0.55381441847,0.37759400311,0.0685915784204,0.310578587626,0.653734418529,0.0356869938452,0.62180042891,0.280497857643,0.097701713447,0.443206970707,0.493669204919,0.0631238243738,35,34,1,19,14
01st street,1,1400.0,0.479370600132,0.450154468542,0.0704749313259,0.486463935714,0.445144091835,0.0683919724513,0.242955895692,0.719545035633,0.0374990686751,0.554244695599,0.348513107047,0.097242197354,0.403668269918,0.533149124399,0.0631826056826,35,34,1,19,14
01st street,1,1500.0,0.329867469175,0.252526662969,0.417605867856,0.489557519434,0.438935227276,0.0715072532903,0.0174241261584,0.0149775964354,0.967598277406,0.587617663391,0.310894110856,0.101488225753,0.361884539072,0.593481316138,0.0446341447904,35,21,14,15,5
01st street,1,1600.0,0.300797215129,0.280739569074,0.418463215798,0.443752493456,0.483721716211,0.0725257903328,0.0161743124234,0.0163549206984,0.967470766878,0.53009946019,0.366733733016,0.103166806794,0.368920749389,0.586423356736,0.0446558938746,35,21,14,15,5
01st street,1,1700.0,0.2931920406,0.289280084341,0.417527875059,0.422983112729,0.505345782348,0.0716711049228,0.0159120108361,0.0168432507924,0.967244738372,0.508741123023,0.389620933435,0.101637943542,0.351306916463,0.604001704314,0.0446913792226,35,21,14,15,5
01st street,1,1800.0,0.357815279948,0.225234341371,0.416950378681,0.0,0.0,0.0,0.357815279948,0.225234341371,0.416950378681,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,1,1900.0,0.511663740493,0.419029770097,0.0693064894096,0.0,0.0,0.0,0.511663740493,0.419029770097,0.0693064894096,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,1,2000.0,0.522986296232,0.407614646733,0.0693990570348,0.0,0.0,0.0,0.522986296232,0.407614646733,0.0693990570348,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,1,2100.0,0.45371509842,0.476731826605,0.0695530749746,0.0,0.0,0.0,0.45371509842,0.476731826605,0.0695530749746,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,1,2200.0,0.382574651099,0.54730621549,0.0701191334108,0.0,0.0,0.0,0.382574651099,0.54730621549,0.0701191334108,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,1,2300.0,0.345964159622,0.582819417416,0.0712164229621,0.0,0.0,0.0,0.345964159622,0.582819417416,0.0712164229621,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,2,0.0,0.318308179604,0.609455595709,0.0722362246868,0.0,0.0,0.0,0.318308179604,0.609455595709,0.0722362246868,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,2,100.0,0.293124732182,0.633060331706,0.073814936112,0.0,0.0,0.0,0.293124732182,0.633060331706,0.073814936112,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,2,200.0,0.269912061021,0.654212520199,0.0758754187794,0.0,0.0,0.0,0.269912061021,0.654212520199,0.0758754187794,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,2,300.0,0.258262155484,0.662636919777,0.0791009247396,0.0,0.0,0.0,0.258262155484,0.662636919777,0.0791009247396,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,2,400.0,0.268945690087,0.650133637285,0.0809206726274,0.0,0.0,0.0,0.268945690087,0.650133637285,0.0809206726274,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,2,500.0,0.306551328119,0.611272180316,0.0821764915656,0.0,0.0,0.0,0.306551328119,0.611272180316,0.0821764915656,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,2,600.0,0.371427078129,0.546884492737,0.0816884291345,0.0,0.0,0.0,0.371427078129,0.546884492737,0.0816884291345,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,2,700.0,0.404439388543,0.376393300347,0.219167311109,0.40859020657,0.530344376254,0.0610654171756,0.315947291617,0.306530068055,0.377522640327,0.446842814605,0.519090854899,0.0340663304967,0.404177823315,0.525389078628,0.0704330980571,35,19,15,11,8
01st street,2,800.0,0.46004901674,0.324745278337,0.215205704923,0.466564909192,0.479203476458,0.0542316143502,0.34452876461,0.281078763154,0.374392472236,0.560337461573,0.406244420413,0.0334181180145,0.424872128618,0.511326237098,0.0638016342846,35,19,15,11,8
01st street,2,900.0,0.542135250096,0.386295685942,0.0715690639623,0.544841665026,0.383788360066,0.0713699749086,0.423801798725,0.543411316029,0.0327868852459,0.624624219296,0.272508091184,0.10286768952,0.434320176613,0.503594064371,0.0620857590152,35,33,2,20,13
01st street,2,1000.0,0.580591308467,0.349178345081,0.0702303464517,0.585751943106,0.344548740759,0.0696993161354,0.403235997268,0.563977117486,0.0327868852459,0.660088113515,0.239471332691,0.100440553794,0.465961210527,0.472620773095,0.061418016377,35,34,1,20,14
01st street,2,1100.0,0.576628084905,0.354120034178,0.0692518809167,0.581665675872,0.349617597868,0.0687167262602,0.407413479053,0.559799635701,0.0327868852459,0.650475048424,0.250421693511,0.0991032580648,0.474300560807,0.464491981736,0.0612074574575,35,34,1,20,14
01st street,2,1200.0,0.568631375379,0.362256046885,0.0691125777355,0.573203797326,0.358209869798,0.0685863328761,0.408846197632,0.557599043716,0.0335547586521,0.641202867776,0.260074705393,0.0987224268306,0.443950504466,0.494789834233,0.0612596613006,35,34,1,20,14
01st street,2,1300.0,0.540485778622,0.389720855316,0.0697933660618,0.545290644826,0.385443445343,0.0692659098316,0.362591074681,0.602572859745,0.0348360655738,0.607583746844,0.292804083264,0.0996121698926,0.426687202913,0.511936523272,0.0613762738148,35,34,1,20,14
01st street,2,1400.0,0.47679611102,0.452754810157,0.0704490788233,0.480917342238,0.449150854765,0.0699318029968,0.297901867031,0.667266621129,0.0348315118397,0.548682464361,0.35082075101,0.100496784629,0.390172238495,0.548309296318,0.0615184651865,35,34,1,20,14
01st street,2,1500.0,0.336310663361,0.246428018903,0.417261317737,0.495205331774,0.432617572476,0.07217709575,0.0169947220692,0.0124825615583,0.970522716373,0.60275900786,0.291732611652,0.105508380488,0.350103281218,0.608471020542,0.0414256982392,35,21,14,15,5
01st street,2,1600.0,0.310585398947,0.27209000281,0.417324598243,0.452682190937,0.475090936478,0.0722268725848,0.0158266892823,0.0136756398825,0.970497670835,0.55752073303,0.336864781416,0.105614485555,0.326977838494,0.63128750506,0.0417346564461,35,21,14,15,5
01st street,2,1700.0,0.298551871326,0.285044343843,0.41640378483,0.426517851138,0.502528116801,0.070954032061,0.0155971322955,0.0139051968693,0.970497670835,0.523692120845,0.372505498073,0.103802381083,0.333554821898,0.624497571342,0.0419476067598,35,21,14,15,5
01st street,2,1800.0,0.355070235253,0.229585682283,0.415344082464,0.0,0.0,0.0,0.355070235253,0.229585682283,0.415344082464,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,2,1900.0,0.507707687615,0.424943704301,0.067348608084,0.0,0.0,0.0,0.507707687615,0.424943704301,0.067348608084,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,2,2000.0,0.535297486221,0.398115317832,0.0665871959468,0.0,0.0,0.0,0.535297486221,0.398115317832,0.0665871959468,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,2,2100.0,0.488195268112,0.445294139261,0.0665105926272,0.0,0.0,0.0,0.488195268112,0.445294139261,0.0665105926272,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,2,2200.0,0.419031772118,0.514458229432,0.0665099984499,0.0,0.0,0.0,0.419031772118,0.514458229432,0.0665099984499,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,2,2300.0,0.3781834636,0.554519084247,0.0672974521529,0.0,0.0,0.0,0.3781834636,0.554519084247,0.0672974521529,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,3,0.0,0.355784078571,0.578213641501,0.0660022799275,0.0,0.0,0.0,0.355784078571,0.578213641501,0.0660022799275,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,3,100.0,0.329600796379,0.603722699573,0.0666765040485,0.0,0.0,0.0,0.329600796379,0.603722699573,0.0666765040485,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,3,200.0,0.312013302344,0.620386980197,0.067599717459,0.0,0.0,0.0,0.312013302344,0.620386980197,0.067599717459,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,3,300.0,0.305529794559,0.625494993838,0.0689752116028,0.0,0.0,0.0,0.305529794559,0.625494993838,0.0689752116028,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,3,400.0,0.312419816369,0.616740957827,0.0708392258035,0.0,0.0,0.0,0.312419816369,0.616740957827,0.0708392258035,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,3,500.0,0.345583329115,0.583020362644,0.0713963082405,0.0,0.0,0.0,0.345583329115,0.583020362644,0.0713963082405,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,3,600.0,0.412471744297,0.516815666377,0.0707125893264,0.0,0.0,0.0,0.412471744297,0.516815666377,0.0707125893264,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,3,700.0,0.412625497461,0.377216900584,0.210157601955,0.399238895353,0.547520145454,0.0532409591928,0.303252915101,0.328416331169,0.36833075373,0.481374939887,0.48552541405,0.0330996460625,0.385729708703,0.552017842567,0.0622524487297,35,19,15,11,8
01st street,3,800.0,0.463872857137,0.327702950742,0.208424192121,0.466003527469,0.481689242916,0.0523072296157,0.326678197529,0.306310776178,0.367011026293,0.584370936777,0.383233503478,0.0323955597448,0.426295951944,0.512167661463,0.0615363865932,35,19,15,11,8
01st street,3,900.0,0.529130115187,0.405817051091,0.0650528337224,0.532221412162,0.402972857574,0.0648057302637,0.388871556474,0.579900482094,0.0312279614325,0.614858888484,0.292447169986,0.0926939415303,0.427963998271,0.510592511568,0.0614434901601,35,33,2,20,13
01st street,3,1000.0,0.570728326436,0.365193001532,0.064078672032,0.575682331291,0.360755382481,0.0635622862283,0.381283861341,0.587724403122,0.0309917355372,0.657987072856,0.251116160787,0.0908967663566,0.434850035986,0.503885269567,0.0612646944465,35,34,1,20,14
01st street,3,1100.0,0.572724924287,0.363738504716,0.0635365709967,0.577617478787,0.359360015835,0.0630225053787,0.39525137741,0.573756887052,0.0309917355372,0.648992502852,0.261115126749,0.0898923703995,0.445356182629,0.493305102623,0.0613387147478,35,34,1,20,14
01st street,3,1200.0,0.56494053551,0.371447908004,0.0636115564856,0.56946044369,0.367441343386,0.0630982129242,0.400393709826,0.568614554637,0.0309917355372,0.637279778844,0.27219797851,0.0905222426457,0.438611190391,0.500350788116,0.0610380214926,35,34,1,20,14
01st street,3,1300.0,0.540318218125,0.394540918074,0.0651408638016,0.544865321398,0.390460162467,0.0646745161352,0.36333677686,0.605671487603,0.0309917355372,0.612908996575,0.294488664234,0.0926023391908,0.427043041664,0.511579920141,0.0613770381952,35,34,1,20,14
01st street,3,1400.0,0.476225940581,0.457522648519,0.0662514109,0.481413338217,0.452756394229,0.0658302675544,0.253678259871,0.715330004591,0.0309917355372,0.553800135598,0.352429929453,0.0937699349484,0.376213031213,0.561954495818,0.0618324729688,35,34,1,20,14
01st street,3,1500.0,0.330675035543,0.255395328902,0.413929635555,0.487094678342,0.444069224246,0.0688360974117,0.0157807110447,0.0136368411001,0.970582447855,0.591336822737,0.309704920429,0.0989582568344,0.359000420875,0.598459085808,0.042540493317,35,21,14,15,5
01st street,3,1600.0,0.308479182324,0.277453102644,0.414067715032,0.454301565233,0.477087665297,0.0686107694704,0.0149624636356,0.0144550885092,0.970582447855,0.544529278269,0.356037417899,0.099433303832,0.347059802571,0.610916806958,0.0420233904704,35,21,14,15,5
01st street,3,1700.0,0.304895766825,0.281687245369,0.413416987806,0.438207882489,0.494324414445,0.0674677030659,0.0146926387635,0.0147249133813,0.970582447855,0.528343541924,0.373322589059,0.0983338690169,0.34231832211,0.616147523212,0.0415341546781,35,21,14,15,5
01st street,3,1800.0,0.363765488718,0.223693703294,0.412540807989,0.0,0.0,0.0,0.363765488718,0.223693703294,0.412540807989,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,3,1900.0,0.526378796306,0.40942711029,0.0641940934039,0.0,0.0,0.0,0.526378796306,0.40942711029,0.0641940934039,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,3,2000.0,0.567005096502,0.368239548397,0.0647553551006,0.0,0.0,0.0,0.567005096502,0.368239548397,0.0647553551006,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,3,2100.0,0.530980835979,0.404175759331,0.0648434046894,0.0,0.0,0.0,0.530980835979,0.404175759331,0.0648434046894,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,3,2200.0,0.480175252651,0.454579359697,0.0652453876518,0.0,0.0,0.0,0.480175252651,0.454579359697,0.0652453876518,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,3,2300.0,0.458773932073,0.47457869265,0.0666473752766,0.0,0.0,0.0,0.458773932073,0.47457869265,0.0666473752766,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,4,0.0,0.438907972638,0.493483654869,0.0676083724924,0.0,0.0,0.0,0.438907972638,0.493483654869,0.0676083724924,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,4,100.0,0.398963287821,0.532009278918,0.0690274332605,0.0,0.0,0.0,0.398963287821,0.532009278918,0.0690274332605,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,4,200.0,0.361479741006,0.567900286526,0.0706199724682,0.0,0.0,0.0,0.361479741006,0.567900286526,0.0706199724682,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,4,300.0,0.322639296429,0.604743013137,0.0726176904344,0.0,0.0,0.0,0.322639296429,0.604743013137,0.0726176904344,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,4,400.0,0.319617331821,0.60658251556,0.0738001526187,0.0,0.0,0.0,0.319617331821,0.60658251556,0.0738001526187,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,4,500.0,0.350905872776,0.574634363358,0.0744597638664,0.0,0.0,0.0,0.350905872776,0.574634363358,0.0744597638664,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,4,600.0,0.410680626607,0.514479689733,0.0748396836601,0.0,0.0,0.0,0.410680626607,0.514479689733,0.0748396836601,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,4,700.0,0.42739228188,0.358914110508,0.213693607612,0.395193853813,0.548896468873,0.0559096773143,0.342739210299,0.285401071379,0.371859718322,0.450650138048,0.516723862932,0.0326259990194,0.38511507033,0.549139622546,0.0657453071241,35,19,15,11,8
01st street,4,800.0,0.473047228923,0.315297290116,0.21165548096,0.473900620465,0.472396761428,0.0537026181066,0.346955584562,0.283280177351,0.369764238087,0.572165827082,0.395157551555,0.0326766213631,0.431648578223,0.504828513965,0.0635229078122,35,19,15,11,8
01st street,4,900.0,0.542203983097,0.39036827324,0.0674277436639,0.544116378067,0.388605352032,0.0672782699013,0.400417349727,0.568844945355,0.030737704918,0.638438988302,0.265450300452,0.0961107112459,0.432643970916,0.504991636606,0.0623643924783,35,33,2,20,13
01st street,4,1000.0,0.570567936991,0.363370324774,0.0660617382344,0.57565866886,0.358761533379,0.0655797977604,0.364824112022,0.60443818306,0.030737704918,0.663002151665,0.243215695721,0.0937821526147,0.45083625292,0.487115243659,0.0620485034215,35,34,1,20,14
01st street,4,1100.0,0.5627143782,0.371889359223,0.0653962625769,0.567496153046,0.367591351308,0.0649124956453,0.372531306922,0.59673098816,0.030737704918,0.652138512322,0.255118725523,0.0927427621547,0.444012017482,0.493999436595,0.061988545923,35,34,1,20,14
01st street,4,1200.0,0.548637715258,0.386002276872,0.0653600078698,0.553010820372,0.382106223925,0.064882955703,0.372400387067,0.596861908015,0.030737704918,0.630252903646,0.276752602567,0.0929944937864,0.427310185869,0.510900299206,0.0617895149248,35,34,1,20,14
01st street,4,1300.0,0.510792896511,0.423337429363,0.0658696741261,0.514618515638,0.420038528315,0.0653429560469,0.358335040984,0.609102345173,0.0325626138434,0.583210839437,0.323090579074,0.0936985814891,0.409037015157,0.529129655612,0.0618333292309,35,34,1,20,14
01st street,4,1400.0,0.446583934302,0.487303315476,0.0661127502219,0.450865884134,0.483544837347,0.0655892785189,0.269068761384,0.69814435337,0.0327868852459,0.508636454435,0.397399287457,0.0939642581081,0.367700955737,0.57039031176,0.061908732503,35,34,1,20,14
01st street,4,1500.0,0.31838460951,0.267672650328,0.413942740161,0.475971113412,0.455510579436,0.068518307152,0.0158793888685,0.0132944846882,0.970826126443,0.559436367184,0.342022982417,0.0985406503985,0.365627276867,0.590919221817,0.0434535013155,35,21,14,15,5
01st street,4,1600.0,0.304618612328,0.281859155859,0.413522231813,0.44857750618,0.483931308951,0.0674911848688,0.0147642119234,0.014412019817,0.97082376826,0.531599316708,0.370143258166,0.0982574251258,0.35516557883,0.601518986541,0.0433154346286,35,21,14,15,5
01st street,4,1700.0,0.300540929422,0.285912990011,0.413546080568,0.42926731659,0.503432311636,0.067300371774,0.013682618767,0.0154912547897,0.970826126443,0.51899853754,0.382381346808,0.0986201156515,0.343160038454,0.613839050799,0.0430009107468,35,21,14,15,5
01st street,4,1800.0,0.335698261088,0.251869341513,0.412432397399,0.0,0.0,0.0,0.335698261088,0.251869341513,0.412432397399,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,4,1900.0,0.464405872176,0.472227618182,0.0633665096422,0.0,0.0,0.0,0.464405872176,0.472227618182,0.0633665096422,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,4,2000.0,0.536492104048,0.400090850736,0.0634170452157,0.0,0.0,0.0,0.536492104048,0.400090850736,0.0634170452157,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,4,2100.0,0.56520614575,0.370658455724,0.0641353985262,0.0,0.0,0.0,0.56520614575,0.370658455724,0.0641353985262,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,4,2200.0,0.584891152977,0.349999401517,0.0651094455053,0.0,0.0,0.0,0.584891152977,0.349999401517,0.0651094455053,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
01st street,4,2300.0,0.61295172319,0.320194258746,0.0668540180641,0.0,0.0,0.0,0.61295172319,0.320194258746,0.0668540180641,0.0,0.0,0.0,0.0,0.0,0.0,35,0,35,0,0
